week_start,store_id,product_id,category,region,channel,promo_active,promo_type,promo_start_date,promo_end_date,discount_pct,units_sold,unit_price,sales_value,cost,gross_margin,stockout
2025-12-21,13,6,Carbonated,North,Hypermarket,0,None,,,0.0,60,1.61,96.6,60.3,36.3,0
2025-12-21,13,7,Juice,North,Hypermarket,1,Loyalty,2025-12-21,2026-01-04,0.24,80,1.91,152.8,105.34,47.46,0
2025-12-21,13,8,Carbonated,North,Hypermarket,0,None,,,0.0,38,1.39,52.82,32.0,20.82,0
2025-12-21,13,9,Water,North,Hypermarket,0,None,,,0.0,59,1.08,63.72,35.92,27.8,0
2025-12-21,13,10,Dairy,North,Hypermarket,0,None,,,0.0,54,2.6,140.4,91.87,48.53,0
2025-12-21,13,11,Water,North,Hypermarket,1,Discount,2025-12-21,2025-12-21,0.13,97,0.83,80.51,47.89,32.62,0
2025-12-21,13,12,Juice,North,Hypermarket,1,Discount,2025-12-21,2025-12-21,0.2,90,2.02,181.8,116.79,65.01,0
2025-12-21,13,13,Dairy,North,Hypermarket,0,None,,,0.0,52,2.53,131.56,75.12,56.44,0
2025-12-21,13,14,Water,North,Hypermarket,0,None,,,0.0,54,0.95,51.3,33.28,18.02,0
2025-12-21,13,15,Carbonated,North,Hypermarket,0,None,,,0.0,63,1.59,100.17,67.02,33.15,0
2025-12-21,13,16,Juice,North,Hypermarket,0,None,,,0.0,63,2.23,140.49,96.95,43.54,0
2025-12-21,13,17,Energy Drinks,North,Hypermarket,0,None,,,0.0,74,3.0,222.0,147.75,74.25,0
2025-12-21,13,18,Carbonated,North,Hypermarket,1,Discount,2025-12-21,2025-12-28,0.27,72,1.09,78.48,47.9,30.58,0
2025-12-21,13,19,Energy Drinks,North,Hypermarket,1,Discount,2025-12-21,2025-12-21,0.18,81,2.19,177.39,114.44,62.95,0
2025-12-21,13,20,Dairy,North,Hypermarket,0,None,,,0.0,61,2.42,147.62,83.1,64.52,0
2025-12-21,14,1,Carbonated,South,Supermarket,0,None,,,0.0,32,1.63,52.16,34.23,17.93,0
2025-12-21,14,2,Juice,South,Supermarket,0,None,,,0.0,35,2.35,82.25,56.01,26.24,0
2025-12-21,14,3,Energy Drinks,South,Supermarket,0,None,,,0.0,30,2.54,76.2,47.75,28.45,0
2025-12-21,14,4,Juice,South,Supermarket,1,Discount,2025-12-21,2026-01-04,0.26,53,1.71,90.63,61.58,29.05,0
2025-12-21,14,5,Energy Drinks,South,Supermarket,1,Discount,2025-12-21,2026-01-04,0.19,41,2.16,88.56,60.87,27.69,0
2025-12-21,14,6,Carbonated,South,Supermarket,1,Discount,2025-12-21,2026-01-04,0.12,47,1.42,66.74,45.38,21.36,0
2025-12-21,14,7,Juice,South,Supermarket,0,None,,,0.0,32,2.51,80.32,47.84,32.48,0
2025-12-21,14,8,Carbonated,South,Supermarket,0,None,,,0.0,32,1.39,44.48,28.11,16.37,0
2025-12-21,14,9,Water,South,Supermarket,1,Feature,2025-12-21,2026-01-04,0.08,42,0.99,41.58,26.17,15.41,0
2025-12-21,14,10,Dairy,South,Supermarket,0,None,,,0.0,31,2.6,80.6,47.13,33.47,0
2025-12-21,14,11,Water,South,Supermarket,0,None,,,0.0,29,0.95,27.55,17.79,9.76,0
2025-12-21,14,12,Juice,South,Supermarket,0,None,,,0.0,35,2.52,88.2,52.68,35.52,0
2025-12-21,14,13,Dairy,South,Supermarket,0,None,,,0.0,37,2.53,93.61,53.4,40.21,0
2025-12-21,14,14,Water,South,Supermarket,1,Feature,2025-12-21,2025-12-21,0.27,47,0.69,32.43,21.77,10.66,0
2025-12-21,14,15,Carbonated,South,Supermarket,0,None,,,0.0,37,1.59,58.83,34.55,24.28,0
2025-12-21,14,16,Juice,South,Supermarket,0,None,,,0.0,35,2.23,78.05,52.93,25.12,0
2025-12-21,14,17,Energy Drinks,South,Supermarket,1,Bundle,2025-12-21,2025-12-21,0.1,37,2.7,99.9,60.95,38.95,0
2025-12-21,14,18,Carbonated,South,Supermarket,1,Discount,2025-12-21,2026-01-04,0.12,47,1.32,62.04,42.89,19.15,0
2025-12-21,14,19,Energy Drinks,South,Supermarket,0,None,,,0.0,38,2.67,101.46,58.43,43.03,0
2025-12-21,14,20,Dairy,South,Supermarket,0,None,,,0.0,27,2.42,65.34,40.83,24.51,0
2025-12-21,15,1,Carbonated,East,Discounters,0,None,,,0.0,30,1.63,48.9,32.78,16.12,0
2025-12-21,15,2,Juice,East,Discounters,0,None,,,0.0,29,2.35,68.15,39.32,28.83,0
2025-12-21,15,3,Energy Drinks,East,Discounters,0,None,,,0.0,21,2.54,53.34,36.92,16.42,0
2025-12-21,15,4,Juice,East,Discounters,0,None,,,0.0,37,2.31,85.47,54.6,30.87,0
2025-12-21,15,5,Energy Drinks,East,Discounters,0,None,,,0.0,25,2.67,66.75,38.47,28.28,0
2025-12-21,15,6,Carbonated,East,Discounters,1,Loyalty,2025-12-21,2026-01-04,0.08,23,1.48,34.04,23.03,11.01,0
2025-12-21,15,7,Juice,East,Discounters,0,None,,,0.0,37,2.51,92.87,55.57,37.3,0
2025-12-21,15,8,Carbonated,East,Discounters,0,None,,,0.0,33,1.39,45.87,31.89,13.98,0
2025-12-21,15,9,Water,East,Discounters,1,Feature,2025-12-21,2025-12-28,0.23,34,0.83,28.22,18.78,9.44,0
2025-12-21,15,10,Dairy,East,Discounters,0,None,,,0.0,25,2.6,65.0,37.12,27.88,0
2025-12-21,15,11,Water,East,Discounters,0,None,,,0.0,42,0.95,39.9,24.04,15.86,0
2025-12-21,15,12,Juice,East,Discounters,0,None,,,0.0,33,2.52,83.16,51.89,31.27,0
2025-12-21,15,13,Dairy,East,Discounters,0,None,,,0.0,28,2.53,70.84,39.75,31.09,0
2025-12-21,15,14,Water,East,Discounters,0,None,,,0.0,30,0.95,28.5,16.36,12.14,0
2025-12-21,15,15,Carbonated,East,Discounters,0,None,,,0.0,29,1.59,46.11,26.78,19.33,0
2025-12-21,15,16,Juice,East,Discounters,0,None,,,0.0,37,2.23,82.51,46.57,35.94,0
2025-12-21,15,17,Energy Drinks,East,Discounters,1,Discount,2025-12-21,2025-12-28,0.17,26,2.49,64.74,35.86,28.88,0
2025-12-21,15,18,Carbonated,East,Discounters,0,None,,,0.0,28,1.5,42.0,28.74,13.26,0
2025-12-21,15,19,Energy Drinks,East,Discounters,0,None,,,0.0,21,2.67,56.07,33.05,23.02,0
2025-12-21,15,20,Dairy,East,Discounters,1,Discount,2025-12-21,2025-12-28,0.1,29,2.18,63.22,42.74,20.48,0
2025-12-21,16,1,Carbonated,West,Supermarket,0,None,,,0.0,38,1.63,61.94,34.8,27.14,0
2025-12-21,16,2,Juice,West,Supermarket,0,None,,,0.0,46,2.35,108.1,71.73,36.37,0
2025-12-21,16,3,Energy Drinks,West,Supermarket,0,None,,,0.0,42,2.54,106.68,71.84,34.84,0
2025-12-21,16,4,Juice,West,Supermarket,0,None,,,0.0,43,2.31,99.33,60.55,38.78,0
2025-12-21,16,5,Energy Drinks,West,Supermarket,0,None,,,0.0,35,2.67,93.45,53.5,39.95,0
2025-12-21,16,6,Carbonated,West,Supermarket,0,None,,,0.0,53,1.61,85.33,55.31,30.02,0
2025-12-21,16,7,Juice,West,Supermarket,0,None,,,0.0,41,2.51,102.91,70.33,32.58,0
2025-12-21,16,8,Carbonated,West,Supermarket,0,None,,,0.0,30,1.39,41.7,27.9,13.8,0
2025-12-21,16,9,Water,West,Supermarket,0,None,,,0.0,39,1.08,42.12,25.8,16.32,0
2025-12-21,16,10,Dairy,West,Supermarket,0,None,,,0.0,33,2.6,85.8,53.82,31.98,0
2025-12-21,16,11,Water,West,Supermarket,1,Discount,2025-12-21,2025-12-21,0.11,46,0.85,39.1,23.62,15.48,0
2025-12-21,16,12,Juice,West,Supermarket,0,None,,,0.0,39,2.52,98.28,61.26,37.02,0
2025-12-21,16,13,Dairy,West,Supermarket,0,None,,,0.0,46,2.53,116.38,76.03,40.35,0
2025-12-21,16,14,Water,West,Supermarket,0,None,,,0.0,42,0.95,39.9,26.0,13.9,0
2025-12-21,16,15,Carbonated,West,Supermarket,0,None,,,0.0,39,1.59,62.01,35.34,26.67,0
2025-12-21,16,16,Juice,West,Supermarket,0,None,,,0.0,45,2.23,100.35,60.86,39.49,0
2025-12-21,16,17,Energy Drinks,West,Supermarket,0,None,,,0.0,34,3.0,102.0,56.21,45.79,0
2025-12-21,16,18,Carbonated,West,Supermarket,0,None,,,0.0,41,1.5,61.5,42.94,18.56,0
2025-12-21,16,19,Energy Drinks,West,Supermarket,0,None,,,0.0,44,2.67,117.48,73.73,43.75,0
2025-12-21,16,20,Dairy,West,Supermarket,0,None,,,0.0,42,2.42,101.64,71.11,30.53,0
2025-12-21,17,1,Carbonated,North,Convenience,1,Bundle,2025-12-21,2026-01-04,0.15,41,1.39,56.99,37.09,19.9,0
2025-12-21,17,2,Juice,North,Convenience,1,Bundle,2025-12-21,2026-01-04,0.23,59,1.81,106.79,73.14,33.65,0
2025-12-21,17,3,Energy Drinks,North,Convenience,0,None,,,0.0,33,2.54,83.82,53.46,30.36,0
2025-12-21,17,4,Juice,North,Convenience,0,None,,,0.0,42,2.31,97.02,65.99,31.03,0
2025-12-21,17,5,Energy Drinks,North,Convenience,0,None,,,0.0,35,2.67,93.45,65.24,28.21,0
2025-12-21,17,6,Carbonated,North,Convenience,1,Feature,2025-12-21,2025-12-21,0.21,51,1.27,64.77,43.02,21.75,0
2025-12-21,17,7,Juice,North,Convenience,0,None,,,0.0,44,2.51,110.44,67.42,43.02,0
2025-12-21,17,8,Carbonated,North,Convenience,0,None,,,0.0,36,1.39,50.04,33.2,16.84,0
2025-12-21,17,9,Water,North,Convenience,0,None,,,0.0,43,1.08,46.44,29.64,16.8,0
2025-12-21,17,10,Dairy,North,Convenience,0,None,,,0.0,33,2.6,85.8,56.03,29.77,0
2025-12-21,17,11,Water,North,Convenience,0,None,,,0.0,43,0.95,40.85,26.92,13.93,0
2025-12-21,17,12,Juice,North,Convenience,1,Feature,2025-12-21,2025-12-21,0.22,55,1.97,108.35,60.37,47.98,0
2025-12-21,17,13,Dairy,North,Convenience,1,Feature,2025-12-21,2025-12-21,0.17,28,2.1,58.8,38.18,20.62,0
2025-12-21,17,14,Water,North,Convenience,1,Discount,2025-12-21,2026-01-04,0.18,41,0.78,31.98,20.51,11.47,0
2025-12-21,17,15,Carbonated,North,Convenience,1,Loyalty,2025-12-21,2026-01-04,0.26,50,1.18,59.0,33.24,25.76,0
2025-12-21,17,16,Juice,North,Convenience,0,None,,,0.0,40,2.23,89.2,50.42,38.78,0
2025-12-21,17,17,Energy Drinks,North,Convenience,1,Bundle,2025-12-21,2025-12-28,0.25,43,2.25,96.75,54.59,42.16,0
2025-12-21,17,18,Carbonated,North,Convenience,0,None,,,0.0,39,1.5,58.5,32.99,25.51,0
2025-12-21,17,19,Energy Drinks,North,Convenience,0,None,,,0.0,32,2.67,85.44,53.12,32.32,0
2025-12-21,17,20,Dairy,North,Convenience,1,Discount,2025-12-21,2025-12-21,0.28,41,1.74,71.34,46.5,24.84,0
2025-12-21,18,1,Carbonated,South,Hypermarket,1,Bundle,2025-12-21,2025-12-28,0.18,55,1.34,73.7,47.78,25.92,0
2025-12-21,18,2,Juice,South,Hypermarket,0,None,,,0.0,61,2.35,143.35,93.25,50.1,0
2025-12-21,18,3,Energy Drinks,South,Hypermarket,1,Bundle,2025-12-21,2026-01-04,0.18,62,2.08,128.96,89.0,39.96,0
2025-12-21,18,4,Juice,South,Hypermarket,1,Loyalty,2025-12-21,2025-12-28,0.14,63,1.99,125.37,76.07,49.3,0
2025-12-21,18,5,Energy Drinks,South,Hypermarket,0,None,,,0.0,39,2.67,104.13,59.13,45.0,0
2025-12-21,18,6,Carbonated,South,Hypermarket,0,None,,,0.0,51,1.61,82.11,54.91,27.2,0
2025-12-21,18,7,Juice,South,Hypermarket,0,None,,,0.0,67,2.51,168.17,101.66,66.51,0
2025-12-21,18,8,Carbonated,South,Hypermarket,0,None,,,0.0,43,1.39,59.77,36.13,23.64,0
2025-12-21,18,9,Water,South,Hypermarket,1,Feature,2025-12-21,2025-12-28,0.25,52,0.81,42.12,24.2,17.92,0
2025-12-21,18,10,Dairy,South,Hypermarket,1,Bundle,2025-12-21,2025-12-28,0.12,63,2.29,144.27,81.68,62.59,0
2025-12-21,18,11,Water,South,Hypermarket,0,None,,,0.0,58,0.95,55.1,30.34,24.76,0
2025-12-21,18,12,Juice,South,Hypermarket,0,None,,,0.0,53,2.52,133.56,76.94,56.62,0
2025-12-21,18,13,Dairy,South,Hypermarket,0,None,,,0.0,32,2.53,80.96,51.92,29.04,0
2025-12-21,18,14,Water,South,Hypermarket,0,None,,,0.0,49,0.95,46.55,29.81,16.74,0
2025-12-21,18,15,Carbonated,South,Hypermarket,0,None,,,0.0,50,1.59,79.5,51.17,28.33,0
2025-12-21,18,16,Juice,South,Hypermarket,0,None,,,0.0,46,2.23,102.58,67.1,35.48,0
2025-12-21,18,17,Energy Drinks,South,Hypermarket,0,None,,,0.0,41,3.0,123.0,84.14,38.86,0
2025-12-21,18,18,Carbonated,South,Hypermarket,1,Discount,2025-12-21,2025-12-21,0.09,61,1.36,82.96,47.63,35.33,0
2025-12-21,18,19,Energy Drinks,South,Hypermarket,0,None,,,0.0,29,2.67,77.43,47.84,29.59,0
2025-12-21,18,20,Dairy,South,Hypermarket,0,None,,,0.0,51,2.42,123.42,82.4,41.02,0
2025-12-21,19,1,Carbonated,East,Supermarket,0,None,,,0.0,28,1.63,45.64,25.47,20.17,0
2025-12-21,19,2,Juice,East,Supermarket,0,None,,,0.0,40,2.35,94.0,59.41,34.59,0
2025-12-21,19,3,Energy Drinks,East,Supermarket,0,None,,,0.0,31,2.54,78.74,44.72,34.02,0
2025-12-21,19,4,Juice,East,Supermarket,1,Feature,2025-12-21,2025-12-28,0.08,35,2.13,74.55,47.68,26.87,0
2025-12-21,19,5,Energy Drinks,East,Supermarket,0,None,,,0.0,39,2.67,104.13,68.33,35.8,0
2025-12-21,19,6,Carbonated,East,Supermarket,0,None,,,0.0,41,1.61,66.01,38.5,27.51,0
2025-12-21,19,7,Juice,East,Supermarket,0,None,,,0.0,33,2.51,82.83,55.79,27.04,0
2025-12-21,19,8,Carbonated,East,Supermarket,0,None,,,0.0,29,1.39,40.31,24.11,16.2,0
2025-12-21,19,9,Water,East,Supermarket,0,None,,,0.0,42,1.08,45.36,28.41,16.95,0
2025-12-21,19,10,Dairy,East,Supermarket,0,None,,,0.0,26,2.6,67.6,46.88,20.72,0
2025-12-21,19,11,Water,East,Supermarket,0,None,,,0.0,43,0.95,40.85,27.55,13.3,0
2025-12-21,19,12,Juice,East,Supermarket,0,None,,,0.0,38,2.52,95.76,62.97,32.79,0
2025-12-21,19,13,Dairy,East,Supermarket,0,None,,,0.0,29,2.53,73.37,47.29,26.08,0
2025-12-21,19,14,Water,East,Supermarket,0,None,,,0.0,37,0.95,35.15,19.72,15.43,0
2025-12-21,19,15,Carbonated,East,Supermarket,0,None,,,0.0,32,1.59,50.88,28.22,22.66,0
2025-12-21,19,16,Juice,East,Supermarket,0,None,,,0.0,26,2.23,57.98,33.14,24.84,0
2025-12-21,19,17,Energy Drinks,East,Supermarket,0,None,,,0.0,36,3.0,108.0,59.48,48.52,0
2025-12-21,19,18,Carbonated,East,Supermarket,0,None,,,0.0,39,1.5,58.5,40.12,18.38,0
2025-12-21,19,19,Energy Drinks,East,Supermarket,0,None,,,0.0,29,2.67,77.43,51.87,25.56,0
2025-12-21,19,20,Dairy,East,Supermarket,1,Discount,2025-12-21,2026-01-04,0.12,37,2.13,78.81,46.12,32.69,0
2025-12-21,20,1,Carbonated,West,Discounters,0,None,,,0.0,37,1.63,60.31,34.55,25.76,0
2025-12-21,20,2,Juice,West,Discounters,0,None,,,0.0,40,2.35,94.0,56.77,37.23,0
2025-12-21,20,3,Energy Drinks,West,Discounters,0,None,,,0.0,27,2.54,68.58,39.53,29.05,0
2025-12-21,20,4,Juice,West,Discounters,0,None,,,0.0,37,2.31,85.47,58.45,27.02,0
2025-12-21,20,5,Energy Drinks,West,Discounters,0,None,,,0.0,35,2.67,93.45,59.13,34.32,0
2025-12-21,20,6,Carbonated,West,Discounters,0,None,,,0.0,48,1.61,77.28,48.31,28.97,0
2025-12-21,20,7,Juice,West,Discounters,1,Bundle,2025-12-21,2025-12-28,0.23,67,1.93,129.31,76.25,53.06,0
2025-12-21,20,8,Carbonated,West,Discounters,0,None,,,0.0,47,1.39,65.33,36.32,29.01,0
2025-12-21,20,9,Water,West,Discounters,0,None,,,0.0,49,1.08,52.92,32.11,20.81,0
2025-12-21,20,10,Dairy,West,Discounters,0,None,,,0.0,35,2.6,91.0,50.14,40.86,0
2025-12-21,20,11,Water,West,Discounters,0,None,,,0.0,46,0.95,43.7,26.41,17.29,0
2025-12-21,20,12,Juice,West,Discounters,0,None,,,0.0,40,2.52,100.8,62.68,38.12,0
2025-12-21,20,13,Dairy,West,Discounters,0,None,,,0.0,43,2.53,108.79,68.2,40.59,0
2025-12-21,20,14,Water,West,Discounters,0,None,,,0.0,42,0.95,39.9,25.32,14.58,0
2025-12-21,20,15,Carbonated,West,Discounters,0,None,,,0.0,50,1.59,79.5,49.35,30.15,0
2025-12-21,20,16,Juice,West,Discounters,1,Bundle,2025-12-21,2026-01-04,0.2,49,1.78,87.22,55.78,31.44,0
2025-12-21,20,17,Energy Drinks,West,Discounters,1,Loyalty,2025-12-21,2026-01-04,0.25,35,2.25,78.75,49.59,29.16,0
2025-12-21,20,18,Carbonated,West,Discounters,0,None,,,0.0,30,1.5,45.0,29.98,15.02,0
2025-12-21,20,19,Energy Drinks,West,Discounters,1,Loyalty,2025-12-21,2025-12-28,0.13,35,2.32,81.2,47.76,33.44,0
2025-12-21,20,20,Dairy,West,Discounters,0,None,,,0.0,37,2.42,89.54,54.28,35.26,1
2025-12-21,21,1,Carbonated,North,Convenience,1,Loyalty,2025-12-21,2025-12-28,0.21,52,1.29,67.08,46.87,20.21,0
2025-12-21,21,2,Juice,North,Convenience,0,None,,,0.0,33,2.35,77.55,46.22,31.33,0
2025-12-21,21,3,Energy Drinks,North,Convenience,0,None,,,0.0,44,2.54,111.76,73.19,38.57,0
2025-12-21,21,4,Juice,North,Convenience,0,None,,,0.0,35,2.31,80.85,56.17,24.68,0
2025-12-21,21,5,Energy Drinks,North,Convenience,1,Bundle,2025-12-21,2026-01-04,0.15,49,2.27,111.23,69.87,41.36,0
2025-12-21,21,6,Carbonated,North,Convenience,0,None,,,0.0,54,1.61,86.94,58.91,28.03,0
2025-12-21,21,7,Juice,North,Convenience,0,None,,,0.0,39,2.51,97.89,63.74,34.15,0
2025-12-21,21,8,Carbonated,North,Convenience,0,None,,,0.0,32,1.39,44.48,27.92,16.56,0
2025-12-21,21,9,Water,North,Convenience,0,None,,,0.0,29,1.08,31.32,21.75,9.57,0
2025-12-21,21,10,Dairy,North,Convenience,0,None,,,0.0,24,2.6,62.4,41.84,20.56,0
2025-12-21,21,11,Water,North,Convenience,0,None,,,0.0,43,0.95,40.85,28.36,12.49,0
2025-12-21,21,12,Juice,North,Convenience,1,Discount,2025-12-21,2025-12-28,0.13,45,2.19,98.55,60.3,38.25,0
2025-12-21,21,13,Dairy,North,Convenience,0,None,,,0.0,30,2.53,75.9,51.09,24.81,0
2025-12-21,21,14,Water,North,Convenience,0,None,,,0.0,48,0.95,45.6,30.18,15.42,0
2025-12-21,21,15,Carbonated,North,Convenience,0,None,,,0.0,26,1.59,41.34,23.99,17.35,0
2025-12-21,21,16,Juice,North,Convenience,1,Discount,2025-12-21,2026-01-04,0.22,45,1.74,78.3,46.77,31.53,1
2025-12-21,21,17,Energy Drinks,North,Convenience,0,None,,,0.0,45,3.0,135.0,89.44,45.56,0
2025-12-21,21,18,Carbonated,North,Convenience,0,None,,,0.0,38,1.5,57.0,37.22,19.78,0
2025-12-21,21,19,Energy Drinks,North,Convenience,1,Bundle,2025-12-21,2025-12-21,0.16,41,2.24,91.84,54.13,37.71,0
2025-12-21,21,20,Dairy,North,Convenience,0,None,,,0.0,34,2.42,82.28,49.85,32.43,0
2025-12-21,22,1,Carbonated,South,Supermarket,1,Bundle,2025-12-21,2026-01-04,0.24,39,1.24,48.36,28.02,20.34,0
2025-12-21,22,2,Juice,South,Supermarket,1,Loyalty,2025-12-21,2026-01-04,0.18,47,1.93,90.71,57.54,33.17,0
2025-12-21,22,3,Energy Drinks,South,Supermarket,1,Feature,2025-12-21,2026-01-04,0.18,34,2.08,70.72,44.84,25.88,0
2025-12-21,22,4,Juice,South,Supermarket,1,Feature,2025-12-21,2026-01-04,0.15,43,1.96,84.28,51.17,33.11,0
2025-12-21,22,5,Energy Drinks,South,Supermarket,1,Feature,2025-12-21,2026-01-04,0.16,40,2.24,89.6,53.9,35.7,0
2025-12-21,22,6,Carbonated,South,Supermarket,0,None,,,0.0,37,1.61,59.57,41.15,18.42,0
2025-12-21,22,7,Juice,South,Supermarket,1,Discount,2025-12-21,2025-12-21,0.11,39,2.23,86.97,53.01,33.96,0
2025-12-21,22,8,Carbonated,South,Supermarket,1,Loyalty,2025-12-21,2025-12-21,0.18,47,1.14,53.58,36.59,16.99,0
2025-12-21,22,9,Water,South,Supermarket,0,None,,,0.0,33,1.08,35.64,23.15,12.49,0
2025-12-21,22,10,Dairy,South,Supermarket,0,None,,,0.0,28,2.6,72.8,41.52,31.28,0
2025-12-21,22,11,Water,South,Supermarket,0,None,,,0.0,36,0.95,34.2,22.09,12.11,0
2025-12-21,22,12,Juice,South,Supermarket,0,None,,,0.0,31,2.52,78.12,44.79,33.33,0
2025-12-21,22,13,Dairy,South,Supermarket,1,Feature,2025-12-21,2025-12-21,0.17,39,2.1,81.9,54.45,27.45,0
2025-12-21,22,14,Water,South,Supermarket,0,None,,,0.0,39,0.95,37.05,21.28,15.77,0
2025-12-21,22,15,Carbonated,South,Supermarket,0,None,,,0.0,31,1.59,49.29,33.02,16.27,0
2025-12-21,22,16,Juice,South,Supermarket,0,None,,,0.0,36,2.23,80.28,54.43,25.85,0
2025-12-21,22,17,Energy Drinks,South,Supermarket,0,None,,,0.0,27,3.0,81.0,44.79,36.21,0
2025-12-21,22,18,Carbonated,South,Supermarket,1,Feature,2025-12-21,2025-12-28,0.11,38,1.33,50.54,29.44,21.1,0
2025-12-21,22,19,Energy Drinks,South,Supermarket,0,None,,,0.0,37,2.67,98.79,66.83,31.96,0
2025-12-21,22,20,Dairy,South,Supermarket,0,None,,,0.0,24,2.42,58.08,33.01,25.07,0
2025-12-21,23,1,Carbonated,East,Supermarket,0,None,,,0.0,24,1.63,39.12,25.83,13.29,0
2025-12-21,23,2,Juice,East,Supermarket,0,None,,,0.0,37,2.35,86.95,57.32,29.63,0
2025-12-21,23,3,Energy Drinks,East,Supermarket,0,None,,,0.0,33,2.54,83.82,56.96,26.86,0
2025-12-21,23,4,Juice,East,Supermarket,0,None,,,0.0,26,2.31,60.06,36.6,23.46,0
2025-12-21,23,5,Energy Drinks,East,Supermarket,1,Discount,2025-12-21,2025-12-28,0.13,42,2.32,97.44,63.01,34.43,0
2025-12-21,23,6,Carbonated,East,Supermarket,0,None,,,0.0,36,1.61,57.96,35.69,22.27,0
2025-12-21,23,7,Juice,East,Supermarket,1,Discount,2025-12-21,2025-12-28,0.18,46,2.06,94.76,54.77,39.99,0
2025-12-21,23,8,Carbonated,East,Supermarket,0,None,,,0.0,36,1.39,50.04,28.69,21.35,0
2025-12-21,23,9,Water,East,Supermarket,1,Loyalty,2025-12-21,2025-12-21,0.23,44,0.83,36.52,20.43,16.09,0
2025-12-21,23,10,Dairy,East,Supermarket,0,None,,,0.0,35,2.6,91.0,54.45,36.55,0
2025-12-21,23,11,Water,East,Supermarket,1,Bundle,2025-12-21,2025-12-21,0.12,33,0.84,27.72,17.91,9.81,0
2025-12-21,23,12,Juice,East,Supermarket,0,None,,,0.0,35,2.52,88.2,49.45,38.75,0
2025-12-21,23,13,Dairy,East,Supermarket,0,None,,,0.0,27,2.53,68.31,45.19,23.12,0
2025-12-21,23,14,Water,East,Supermarket,0,None,,,0.0,37,0.95,35.15,19.84,15.31,0
2025-12-21,23,15,Carbonated,East,Supermarket,0,None,,,0.0,34,1.59,54.06,34.26,19.8,0
2025-12-21,23,16,Juice,East,Supermarket,0,None,,,0.0,40,2.23,89.2,51.29,37.91,0
2025-12-21,23,17,Energy Drinks,East,Supermarket,1,Loyalty,2025-12-21,2025-12-28,0.27,42,2.19,91.98,59.33,32.65,0
2025-12-21,23,18,Carbonated,East,Supermarket,0,None,,,0.0,32,1.5,48.0,29.66,18.34,0
2025-12-21,23,19,Energy Drinks,East,Supermarket,0,None,,,0.0,29,2.67,77.43,48.52,28.91,0
2025-12-21,23,20,Dairy,East,Supermarket,0,None,,,0.0,32,2.42,77.44,49.35,28.09,0
2025-12-21,24,1,Carbonated,West,Supermarket,0,None,,,0.0,52,1.63,84.76,56.7,28.06,0
2025-12-21,24,2,Juice,West,Supermarket,0,None,,,0.0,62,2.35,145.7,97.8,47.9,0
2025-12-21,24,3,Energy Drinks,West,Supermarket,0,None,,,0.0,30,2.54,76.2,44.5,31.7,0
2025-12-21,24,4,Juice,West,Supermarket,0,None,,,0.0,51,2.31,117.81,70.44,47.37,0
2025-12-21,24,5,Energy Drinks,West,Supermarket,1,Loyalty,2025-12-21,2026-01-04,0.27,55,1.95,107.25,65.33,41.92,0
2025-12-21,24,6,Carbonated,West,Supermarket,1,Loyalty,2025-12-21,2025-12-28,0.13,42,1.4,58.8,36.58,22.22,0
2025-12-21,24,7,Juice,West,Supermarket,0,None,,,0.0,47,2.51,117.97,69.6,48.37,0
2025-12-21,24,8,Carbonated,West,Supermarket,1,Loyalty,2025-12-21,2025-12-28,0.16,62,1.17,72.54,41.74,30.8,0
2025-12-21,24,9,Water,West,Supermarket,0,None,,,0.0,55,1.08,59.4,39.16,20.24,0
2025-12-21,24,10,Dairy,West,Supermarket,0,None,,,0.0,48,2.6,124.8,81.63,43.17,0
2025-12-21,24,11,Water,West,Supermarket,0,None,,,0.0,51,0.95,48.45,32.1,16.35,0
2025-12-21,24,12,Juice,West,Supermarket,0,None,,,0.0,57,2.52,143.64,80.3,63.34,0
2025-12-21,24,13,Dairy,West,Supermarket,0,None,,,0.0,48,2.53,121.44,71.73,49.71,0
2025-12-21,24,14,Water,West,Supermarket,1,Loyalty,2025-12-21,2025-12-28,0.13,77,0.83,63.91,40.87,23.04,0
2025-12-21,24,15,Carbonated,West,Supermarket,1,Feature,2025-12-21,2025-12-28,0.15,45,1.35,60.75,35.56,25.19,1
2025-12-21,24,16,Juice,West,Supermarket,0,None,,,0.0,50,2.23,111.5,77.2,34.3,0
2025-12-21,24,17,Energy Drinks,West,Supermarket,1,Loyalty,2025-12-21,2026-01-04,0.18,55,2.46,135.3,86.04,49.26,0
2025-12-21,24,18,Carbonated,West,Supermarket,0,None,,,0.0,42,1.5,63.0,41.11,21.89,0
2025-12-21,24,19,Energy Drinks,West,Supermarket,0,None,,,0.0,33,2.67,88.11,61.36,26.75,0
2025-12-21,24,20,Dairy,West,Supermarket,0,None,,,0.0,40,2.42,96.8,55.35,41.45,0
2025-12-21,25,1,Carbonated,North,Hypermarket,0,None,,,0.0,73,1.63,118.99,68.8,50.19,0
2025-12-21,25,2,Juice,North,Hypermarket,0,None,,,0.0,70,2.35,164.5,99.34,65.16,0
2025-12-21,25,3,Energy Drinks,North,Hypermarket,0,None,,,0.0,60,2.54,152.4,92.68,59.72,0
2025-12-21,25,4,Juice,North,Hypermarket,0,None,,,0.0,58,2.31,133.98,78.16,55.82,0
