week_start,store_id,product_id,opening_qty,received_qty,sold_qty,closing_qty,shrinkage_qty
2025-12-21,34,3,47,47,40,54,0
2025-12-21,34,4,62,62,49,75,0
2025-12-21,34,5,54,54,48,60,0
2025-12-21,34,6,41,41,34,48,0
2025-12-21,34,7,69,82,56,95,0
2025-12-21,34,8,63,63,44,82,0
2025-12-21,34,9,58,58,38,78,1
2025-12-21,34,10,46,46,38,54,0
2025-12-21,34,11,69,80,58,91,1
2025-12-21,34,12,60,60,52,68,1
2025-12-21,34,13,65,65,46,84,1
2025-12-21,34,14,69,69,55,83,0
2025-12-21,34,15,66,66,49,83,0
2025-12-21,34,16,55,55,47,63,1
2025-12-21,34,17,64,73,51,86,1
2025-12-21,34,18,55,61,49,67,1
2025-12-21,34,19,52,52,45,59,1
2025-12-21,34,20,57,81,50,88,1
2025-12-21,35,1,48,48,32,64,0
2025-12-21,35,2,45,45,31,59,1
2025-12-21,35,3,41,41,31,51,1
2025-12-21,35,4,20,20,12,28,0
2025-12-21,35,5,44,52,30,66,0
2025-12-21,35,6,47,47,38,56,1
2025-12-21,35,7,56,56,45,67,0
2025-12-21,35,8,52,76,33,95,1
2025-12-21,35,9,43,43,37,49,1
2025-12-21,35,10,44,44,30,58,0
2025-12-21,35,11,65,65,45,85,1
2025-12-21,35,12,55,79,40,94,1
2025-12-21,35,13,47,64,29,82,1
2025-12-21,35,14,63,78,49,92,1
2025-12-21,35,15,50,50,30,70,0
2025-12-21,35,16,39,52,33,58,0
2025-12-21,35,17,44,57,28,73,0
2025-12-21,35,18,66,97,58,105,1
2025-12-21,35,19,61,79,42,98,2
2025-12-21,35,20,38,39,27,50,0
2025-12-21,36,1,31,31,24,38,0
2025-12-21,36,2,51,51,39,63,1
2025-12-21,36,3,29,36,24,41,0
2025-12-21,36,4,52,67,35,84,1
2025-12-21,36,5,41,42,27,56,0
2025-12-21,36,6,42,52,33,61,0
2025-12-21,36,7,56,73,39,90,0
2025-12-21,36,8,50,50,36,64,0
2025-12-21,36,9,50,64,42,72,0
2025-12-21,36,10,52,52,33,71,0
2025-12-21,36,11,64,64,48,80,1
2025-12-21,36,12,46,46,38,54,1
2025-12-21,36,13,39,39,32,46,0
2025-12-21,36,14,53,74,36,91,1
2025-12-21,36,15,54,54,35,73,1
2025-12-21,36,16,49,70,33,86,1
2025-12-21,36,17,28,28,20,36,0
2025-12-21,36,18,60,60,40,80,0
2025-12-21,36,19,33,43,18,58,0
2025-12-21,36,20,56,69,37,88,1
2025-12-21,37,1,55,55,38,72,1
2025-12-21,37,2,84,96,70,110,1
2025-12-21,37,3,51,66,40,77,0
2025-12-21,37,4,70,70,59,81,1
2025-12-21,37,5,53,57,47,63,0
2025-12-21,37,6,70,70,63,77,1
2025-12-21,37,7,49,50,40,59,0
2025-12-21,37,8,69,75,57,87,0
2025-12-21,37,9,68,97,56,109,1
2025-12-21,37,10,59,59,50,68,0
2025-12-21,37,11,69,91,59,101,1
2025-12-21,37,12,89,89,84,94,0
2025-12-21,37,13,50,58,39,69,0
2025-12-21,37,14,72,98,64,106,2
2025-12-21,37,15,73,88,58,103,1
2025-12-21,37,16,61,61,46,76,1
2025-12-21,37,17,87,113,67,133,2
2025-12-21,37,18,90,90,74,106,2
2025-12-21,37,19,75,101,68,108,2
2025-12-21,37,20,39,54,31,62,0
2025-12-21,38,1,41,41,31,51,0
2025-12-21,38,2,40,40,27,53,1
2025-12-21,38,3,41,41,22,60,0
2025-12-21,38,4,56,56,38,74,0
2025-12-21,38,5,30,43,17,56,0
2025-12-21,38,6,40,59,28,71,0
2025-12-21,38,7,37,37,29,45,0
2025-12-21,38,8,39,52,33,58,0
2025-12-21,38,9,43,50,24,69,0
2025-12-21,38,10,32,32,23,41,0
2025-12-21,38,11,61,61,43,79,1
2025-12-21,38,12,33,33,25,41,0
2025-12-21,38,13,34,39,27,46,1
2025-12-21,38,14,45,45,26,64,0
2025-12-21,38,15,39,39,23,55,0
2025-12-21,38,16,32,35,27,40,0
2025-12-21,38,17,28,28,12,44,0
2025-12-21,38,18,52,61,33,80,1
2025-12-21,38,19,25,27,19,33,0
2025-12-21,38,20,45,60,30,75,0
2025-12-21,39,1,46,46,27,65,1
2025-12-21,39,2,47,64,32,79,0
2025-12-21,39,3,53,53,34,72,1
2025-12-21,39,4,56,82,38,100,0
2025-12-21,39,5,49,49,34,64,0
2025-12-21,39,6,34,45,27,52,0
2025-12-21,39,7,46,50,30,66,0
2025-12-21,39,8,43,50,30,63,1
2025-12-21,39,9,50,50,38,62,1
2025-12-21,39,10,49,63,40,72,0
2025-12-21,39,11,53,71,37,87,0
2025-12-21,39,12,38,38,31,45,0
2025-12-21,39,13,42,42,26,58,0
2025-12-21,39,14,47,47,34,60,0
2025-12-21,39,15,58,58,44,72,1
2025-12-21,39,16,46,58,27,77,1
2025-12-21,39,17,42,44,31,55,0
2025-12-21,39,18,43,43,27,59,0
2025-12-21,39,19,34,39,29,44,0
2025-12-21,39,20,51,75,34,92,0
2025-12-21,40,1,70,70,60,80,1
2025-12-21,40,2,67,71,60,78,0
2025-12-21,40,3,52,52,41,63,0
2025-12-21,40,4,68,74,57,85,0
2025-12-21,40,5,60,64,40,84,1
2025-12-21,40,6,58,59,48,69,1
2025-12-21,40,7,59,59,51,67,0
2025-12-21,40,8,63,79,56,86,0
2025-12-21,40,9,51,66,44,73,1
2025-12-21,40,10,50,50,45,55,1
2025-12-21,40,11,53,53,48,58,0
2025-12-21,40,12,68,86,56,98,1
2025-12-21,40,13,53,53,43,63,0
2025-12-21,40,14,63,89,57,95,1
2025-12-21,40,15,65,68,51,82,0
2025-12-21,40,16,61,61,50,72,1
2025-12-21,40,17,54,72,46,80,0
2025-12-21,40,18,66,95,49,112,0
2025-12-21,40,19,64,64,47,81,1
2025-12-21,40,20,57,57,47,67,0
2025-12-21,41,1,48,48,39,57,1
2025-12-21,41,2,47,47,28,66,0
2025-12-21,41,3,39,50,21,68,0
2025-12-21,41,4,69,89,50,108,0
2025-12-21,41,5,43,55,29,69,1
2025-12-21,41,6,64,71,47,88,1
2025-12-21,41,7,40,58,31,67,0
2025-12-21,41,8,58,74,40,92,1
2025-12-21,41,9,57,84,38,103,2
2025-12-21,41,10,51,53,31,73,1
2025-12-21,41,11,55,76,37,94,2
2025-12-21,41,12,59,59,40,78,0
2025-12-21,41,13,46,46,35,57,1
2025-12-21,41,14,55,55,39,71,1
2025-12-21,41,15,63,79,47,95,2
2025-12-21,41,16,59,59,50,68,1
2025-12-21,41,17,26,26,21,31,0
2025-12-21,41,18,45,63,34,74,0
2025-12-21,41,19,42,54,28,68,1
2025-12-21,41,20,49,70,38,81,0
2025-12-21,42,1,42,42,32,52,0
2025-12-21,42,2,47,47,36,58,0
2025-12-21,42,3,45,45,31,59,0
2025-12-21,42,4,46,46,40,52,0
2025-12-21,42,5,43,64,28,79,1
2025-12-21,42,6,54,69,37,86,0
2025-12-21,42,7,48,48,36,60,0
2025-12-21,42,8,44,44,29,59,0
2025-12-21,42,9,52,67,35,84,0
2025-12-21,42,10,39,39,22,56,0
2025-12-21,42,11,41,45,32,54,1
2025-12-21,42,12,40,40,28,52,1
2025-12-21,42,13,26,34,9,51,0
2025-12-21,42,14,57,79,42,94,1
2025-12-21,42,15,48,58,31,75,1
2025-12-21,42,16,38,38,30,46,1
2025-12-21,42,17,48,55,31,72,0
2025-12-21,42,18,47,62,31,78,0
2025-12-21,42,19,53,72,39,86,0
2025-12-21,42,20,29,34,23,40,1
2025-12-21,43,1,63,63,46,80,0
2025-12-21,43,2,65,93,59,99,2
2025-12-21,43,3,54,80,44,90,0
2025-12-21,43,4,59,74,48,85,0
2025-12-21,43,5,46,49,32,63,0
2025-12-21,43,6,62,62,53,71,1
2025-12-21,43,7,56,65,41,80,1
2025-12-21,43,8,51,62,41,72,1
2025-12-21,43,9,72,72,55,89,0
2025-12-21,43,10,32,40,19,53,0
2025-12-21,43,11,58,58,53,63,1
2025-12-21,43,12,52,67,44,75,1
2025-12-21,43,13,55,55,49,61,0
2025-12-21,43,14,67,83,56,94,0
2025-12-21,43,15,63,71,56,78,1
2025-12-21,43,16,46,51,37,60,1
2025-12-21,43,17,46,47,36,57,1
2025-12-21,43,18,49,55,41,63,0
2025-12-21,43,19,48,66,39,75,0
2025-12-21,43,20,52,60,38,74,0
2025-12-21,44,1,44,62,36,70,1
2025-12-21,44,2,57,61,40,78,0
2025-12-21,44,3,62,78,46,94,1
2025-12-21,44,4,58,58,44,72,1
2025-12-21,44,5,40,55,25,70,0
2025-12-21,44,6,51,58,37,72,1
2025-12-21,44,7,69,75,49,95,1
2025-12-21,44,8,65,65,49,81,1
2025-12-21,44,9,56,56,44,68,0
2025-12-21,44,10,44,44,36,52,1
2025-12-21,44,11,33,47,22,58,1
2025-12-21,44,12,63,63,43,83,0
2025-12-21,44,13,52,52,35,69,0
2025-12-21,44,14,56,60,44,72,0
2025-12-21,44,15,67,67,48,86,0
2025-12-21,44,16,37,37,31,43,0
2025-12-21,44,17,56,61,39,78,1
2025-12-21,44,18,56,56,44,68,0
2025-12-21,44,19,47,61,40,68,0
2025-12-21,44,20,49,60,37,72,0
2025-12-21,45,1,67,100,56,111,1
2025-12-21,45,2,68,68,62,74,1
2025-12-21,45,3,58,58,50,66,0
2025-12-21,45,4,79,79,59,99,1
2025-12-21,45,5,50,62,45,67,0
2025-12-21,45,6,59,59,43,75,1
2025-12-21,45,7,85,85,70,100,1
2025-12-21,45,8,86,121,70,137,2
2025-12-21,45,9,37,37,28,46,0
2025-12-21,45,10,64,64,57,71,0
2025-12-21,45,11,72,83,62,93,0
2025-12-21,45,12,79,79,66,92,1
2025-12-21,45,13,65,65,56,74,1
2025-12-21,45,14,38,38,22,54,1
2025-12-21,45,15,54,64,48,70,0
2025-12-21,45,16,67,97,50,114,1
2025-12-21,45,17,64,74,53,85,1
2025-12-21,45,18,66,66,46,86,0
2025-12-21,45,19,71,71,57,85,0
2025-12-21,45,20,66,84,58,92,1
2025-12-21,46,1,50,66,45,71,1
2025-12-21,46,2,54,58,45,67,0
2025-12-21,46,3,50,50,44,56,0
2025-12-21,46,4,46,46,29,63,0
2025-12-21,46,5,54,59,46,67,0
2025-12-21,46,6,66,68,56,78,0
2025-12-21,46,7,50,50,36,64,1
2025-12-21,46,8,81,82,72,91,1
2025-12-21,46,9,57,57,44,70,0
2025-12-21,46,10,61,72,43,90,0
2025-12-21,46,11,54,54,42,66,0
2025-12-21,46,12,57,57,45,69,1
2025-12-21,46,13,48,48,39,57,1
2025-12-21,46,14,38,47,33,52,0
2025-12-21,46,15,41,41,31,51,0
2025-12-21,46,16,43,46,33,56,0
2025-12-21,46,17,54,54,49,59,1
2025-12-21,46,18,60,68,41,87,1
2025-12-21,46,19,47,52,40,59,0
2025-12-21,46,20,38,51,31,58,0
2025-12-21,47,1,91,107,75,123,0
2025-12-21,47,2,64,64,58,70,1
2025-12-21,47,3,66,66,55,77,0
2025-12-21,47,4,46,50,38,58,0
2025-12-21,47,5,66,66,56,76,1
2025-12-21,47,6,89,89,71,107,1
2025-12-21,47,7,64,70,57,77,0
2025-12-21,47,8,55,55,48,62,0
2025-12-21,47,9,63,91,54,100,1
2025-12-21,47,10,54,56,45,65,1
2025-12-21,47,11,58,69,52,75,1
2025-12-21,47,12,53,53,41,65,0
2025-12-21,47,13,53,53,46,60,1
2025-12-21,47,14,68,101,53,116,2
2025-12-21,47,15,75,111,69,117,0
2025-12-21,47,16,67,67,58,76,0
2025-12-21,47,17,83,83,70,96,2
2025-12-21,47,18,44,47,26,65,1
2025-12-21,47,19,65,74,60,79,0
2025-12-21,47,20,76,76,61,91,0
2025-12-21,48,1,49,59,40,68,1
2025-12-21,48,2,42,42,31,53,1
2025-12-21,48,3,34,42,26,50,0
2025-12-21,48,4,55,55,40,70,0
2025-12-21,48,5,49,59,31,77,1
2025-12-21,48,6,52,64,46,70,0
2025-12-21,48,7,88,125,70,143,2
2025-12-21,48,8,36,50,23,63,1
2025-12-21,48,9,66,66,48,84,1
2025-12-21,48,10,54,79,44,89,0
2025-12-21,48,11,61,88,52,97,1
2025-12-21,48,12,62,85,45,102,0
2025-12-21,48,13,65,65,47,83,0
2025-12-21,48,14,51,65,46,70,0
2025-12-21,48,15,56,56,42,70,1
2025-12-21,48,16,53,76,46,83,1
2025-12-21,48,17,48,48,40,56,0
2025-12-21,48,18,75,75,57,93,2
2025-12-21,48,19,71,106,56,121,1
2025-12-21,48,20,49,58,38,69,0
2025-12-21,49,1,45,45,40,50,0
2025-12-21,49,2,60,75,44,91,1
2025-12-21,49,3,55,55,42,68,1
2025-12-21,49,4,50,50,36,64,1
2025-12-21,49,5,50,59,35,74,0
2025-12-21,49,6,48,67,38,77,0
2025-12-21,49,7,53,53,37,69,1
2025-12-21,49,8,52,52,36,68,0
2025-12-21,49,9,45,45,38,52,0
2025-12-21,49,10,32,37,25,44,0
2025-12-21,49,11,57,62,37,82,0
2025-12-21,49,12,40,40,35,45,1
2025-12-21,49,13,24,24,18,30,0
2025-12-21,49,14,62,63,46,79,0
2025-12-21,49,15,47,64,39,72,0
2025-12-21,49,16,67,90,51,106,0
2025-12-21,49,17,44,64,38,70,0
2025-12-21,49,18,52,60,43,69,0
2025-12-21,49,19,48,59,29,78,0
2025-12-21,49,20,48,48,28,68,0
2025-12-21,50,1,38,47,27,58,0
2025-12-21,50,2,49,49,29,69,0
2025-12-21,50,3,44,53,25,72,0
2025-12-21,50,4,52,52,35,69,0
2025-12-21,50,5,23,29,15,37,0
2025-12-21,50,6,45,45,38,52,0
2025-12-21,50,7,42,51,36,57,0
2025-12-21,50,8,52,57,32,77,0
2025-12-21,50,9,54,75,42,87,0
2025-12-21,50,10,52,52,32,72,0
2025-12-21,50,11,54,69,34,89,1
2025-12-21,50,12,58,58,40,76,0
2025-12-21,50,13,61,85,41,105,0
2025-12-21,50,14,44,44,36,52,0
2025-12-21,50,15,48,48,35,61,0
2025-12-21,50,16,63,63,54,72,1
2025-12-21,50,17,43,52,26,69,1
2025-12-21,50,18,41,57,25,73,0
2025-12-21,50,19,36,48,18,66,1
2025-12-21,50,20,49,49,39,59,1
2025-12-28,1,1,45,45,36,54,1
2025-12-28,1,2,93,93,86,100,2
2025-12-28,1,3,48,67,40,75,1
2025-12-28,1,4,54,67,45,76,0
2025-12-28,1,5,73,73,65,81,0
2025-12-28,1,6,55,78,50,83,1
2025-12-28,1,7,68,68,54,82,0
2025-12-28,1,8,60,60,54,66,1
2025-12-28,1,9,58,80,43,95,1
2025-12-28,1,10,68,68,48,88,1
2025-12-28,1,11,63,75,43,95,0
2025-12-28,1,12,83,84,69,98,2
2025-12-28,1,13,65,67,57,75,0
2025-12-28,1,14,99,99,79,119,1
2025-12-28,1,15,71,75,57,89,0
2025-12-28,1,16,52,74,46,80,0
2025-12-28,1,17,84,93,67,110,0
2025-12-28,1,18,64,64,55,73,0
2025-12-28,1,19,54,63,34,83,1
2025-12-28,1,20,63,73,47,89,0
2025-12-28,2,1,39,51,24,66,1
2025-12-28,2,2,50,65,33,82,0
2025-12-28,2,3,37,43,21,59,1
2025-12-28,2,4,38,38,27,49,0
2025-12-28,2,5,25,25,14,36,0
2025-12-28,2,6,54,54,34,74,1
2025-12-28,2,7,38,39,31,46,1
2025-12-28,2,8,50,50,30,70,0
2025-12-28,2,9,46,67,36,77,1
2025-12-28,2,10,54,54,36,72,1
2025-12-28,2,11,32,32,26,38,0
2025-12-28,2,12,66,73,46,93,0
2025-12-28,2,13,17,22,12,27,0
2025-12-28,2,14,47,47,41,53,0
2025-12-28,2,15,49,49,43,55,0
2025-12-28,2,16,34,50,28,56,1
2025-12-28,2,17,41,44,24,61,0
2025-12-28,2,18,42,59,26,75,0
2025-12-28,2,19,30,33,18,45,0
2025-12-28,2,20,48,48,28,68,0
2025-12-28,3,1,48,48,39,57,0
2025-12-28,3,2,39,39,33,45,0
2025-12-28,3,3,48,48,34,62,1
2025-12-28,3,4,40,52,29,63,1
2025-12-28,3,5,30,40,24,46,1
2025-12-28,3,6,60,69,42,87,1
2025-12-28,3,7,42,59,33,68,1
2025-12-28,3,8,53,53,40,66,1
2025-12-28,3,9,76,76,57,95,1
2025-12-28,3,10,50,73,35,88,0
2025-12-28,3,11,53,53,43,63,0
2025-12-28,3,12,62,62,50,74,0
2025-12-28,3,13,33,38,27,44,0
2025-12-28,3,14,55,74,39,90,0
2025-12-28,3,15,59,70,45,84,0
2025-12-28,3,16,60,87,44,103,1
2025-12-28,3,17,32,46,25,53,0
2025-12-28,3,18,65,65,52,78,1
2025-12-28,3,19,34,44,19,59,0
2025-12-28,3,20,52,61,32,81,0
2025-12-28,4,1,87,116,74,129,0
2025-12-28,4,2,72,72,67,77,1
2025-12-28,4,3,83,92,74,101,1
2025-12-28,4,4,65,65,51,79,1
2025-12-28,4,5,68,99,52,115,1
2025-12-28,4,6,66,84,56,94,2
2025-12-28,4,7,79,115,66,128,1
2025-12-28,4,8,64,64,46,82,1
2025-12-28,4,9,75,75,60,90,0
2025-12-28,4,10,55,82,42,95,2
2025-12-28,4,11,67,67,57,77,1
2025-12-28,4,12,88,98,69,117,0
2025-12-28,4,13,64,95,55,104,0
2025-12-28,4,14,68,68,53,83,0
2025-12-28,4,15,93,93,78,108,2
2025-12-28,4,16,67,82,55,94,0
2025-12-28,4,17,71,103,64,110,2
2025-12-28,4,18,80,86,64,102,0
2025-12-28,4,19,63,74,46,91,0
2025-12-28,4,20,55,58,45,68,0
2025-12-28,5,1,57,67,37,87,0
2025-12-28,5,2,45,45,30,60,0
2025-12-28,5,3,42,42,30,54,0
2025-12-28,5,4,59,59,44,74,1
2025-12-28,5,5,41,53,25,69,1
2025-12-28,5,6,49,68,32,85,1
2025-12-28,5,7,42,42,37,47,1
2025-12-28,5,8,40,40,26,54,0
2025-12-28,5,9,51,70,38,83,1
2025-12-28,5,10,48,63,34,77,1
2025-12-28,5,11,48,52,35,65,0
2025-12-28,5,12,41,43,33,51,0
2025-12-28,5,13,42,42,28,56,1
2025-12-28,5,14,42,42,30,54,1
2025-12-28,5,15,52,52,32,72,0
2025-12-28,5,16,34,34,29,39,0
2025-12-28,5,17,49,62,30,81,1
2025-12-28,5,18,49,53,31,71,0
2025-12-28,5,19,53,61,37,77,0
2025-12-28,5,20,44,47,31,60,0
2025-12-28,6,1,56,56,36,76,0
2025-12-28,6,2,32,38,26,44,0
2025-12-28,6,3,44,44,31,57,0
2025-12-28,6,4,49,49,38,60,1
2025-12-28,6,5,56,56,36,76,0
2025-12-28,6,6,33,33,27,39,0
2025-12-28,6,7,51,51,34,68,0
2025-12-28,6,8,41,60,30,71,1
2025-12-28,6,9,60,74,47,87,0
2025-12-28,6,10,46,59,30,75,0
2025-12-28,6,11,32,35,16,51,0
2025-12-28,6,12,42,42,29,55,0
2025-12-28,6,13,45,67,25,87,0
2025-12-28,6,14,40,40,34,46,0
2025-12-28,6,15,43,43,35,51,0
2025-12-28,6,16,32,32,27,37,0
2025-12-28,6,17,52,57,36,73,0
2025-12-28,6,18,61,76,50,87,1
2025-12-28,6,19,41,41,34,48,0
2025-12-28,6,20,30,30,25,35,0
2025-12-28,7,1,50,64,39,75,0
2025-12-28,7,2,55,55,37,73,1
2025-12-28,7,3,42,42,22,62,0
2025-12-28,7,4,56,56,39,73,1
2025-12-28,7,5,38,47,23,62,1
2025-12-28,7,6,58,58,39,77,0
2025-12-28,7,7,57,69,40,86,0
2025-12-28,7,8,51,51,31,71,0
2025-12-28,7,9,50,52,45,57,0
2025-12-28,7,10,57,67,41,83,0
2025-12-28,7,11,49,54,39,64,1
2025-12-28,7,12,48,48,41,55,1
2025-12-28,7,13,50,69,38,81,1
2025-12-28,7,14,39,39,23,55,0
2025-12-28,7,15,44,57,32,69,0
2025-12-28,7,16,59,69,41,87,0
2025-12-28,7,17,27,32,22,37,0
2025-12-28,7,18,56,56,38,74,0
2025-12-28,7,19,34,49,21,62,0
2025-12-28,7,20,52,63,44,71,1
2025-12-28,8,1,32,34,27,39,0
2025-12-28,8,2,53,58,34,77,1
2025-12-28,8,3,33,33,26,40,0
2025-12-28,8,4,51,53,32,72,0
2025-12-28,8,5,45,51,40,56,0
2025-12-28,8,6,41,52,25,68,0
2025-12-28,8,7,54,67,35,86,1
2025-12-28,8,8,46,46,39,53,0
2025-12-28,8,9,56,56,51,61,1
2025-12-28,8,10,36,41,25,52,0
2025-12-28,8,11,54,54,34,74,0
2025-12-28,8,12,50,71,33,88,0
2025-12-28,8,13,35,37,22,50,0
2025-12-28,8,14,43,55,29,69,0
2025-12-28,8,15,34,34,29,39,0
2025-12-28,8,16,44,53,37,60,0
2025-12-28,8,17,33,33,28,38,0
2025-12-28,8,18,45,51,31,65,0
2025-12-28,8,19,50,65,40,75,1
2025-12-28,8,20,37,37,24,50,0
2025-12-28,9,1,75,82,58,99,2
2025-12-28,9,2,59,59,51,67,1
2025-12-28,9,3,55,64,48,71,1
2025-12-28,9,4,59,86,52,93,1
2025-12-28,9,5,68,72,58,82,0
2025-12-28,9,6,58,82,51,89,1
2025-12-28,9,7,65,71,46,90,1
2025-12-28,9,8,56,78,38,96,2
2025-12-28,9,9,55,69,47,77,2
2025-12-28,9,10,71,96,54,113,0
2025-12-28,9,11,47,47,39,55,1
2025-12-28,9,12,75,75,60,90,1
2025-12-28,9,13,65,84,45,104,0
2025-12-28,9,14,74,86,61,99,0
2025-12-28,9,15,63,63,49,77,1
2025-12-28,9,16,55,55,46,64,0
2025-12-28,9,17,58,58,53,63,1
2025-12-28,9,18,79,95,63,111,1
2025-12-28,9,19,72,72,52,92,0
2025-12-28,9,20,71,84,58,97,0
2025-12-28,10,1,47,64,42,69,1
2025-12-28,10,2,69,82,52,99,1
2025-12-28,10,3,79,98,69,108,0
2025-12-28,10,4,79,112,72,119,1
2025-12-28,10,5,52,58,44,66,0
2025-12-28,10,6,84,84,64,104,1
2025-12-28,10,7,69,103,50,122,1
2025-12-28,10,8,56,81,42,95,2
2025-12-28,10,9,69,69,50,88,0
2025-12-28,10,10,74,74,64,84,0
2025-12-28,10,11,65,93,51,107,1
2025-12-28,10,12,59,70,49,80,2
2025-12-28,10,13,83,120,63,140,1
2025-12-28,10,14,59,61,45,75,0
2025-12-28,10,15,64,94,55,103,0
2025-12-28,10,16,71,71,55,87,0
2025-12-28,10,17,71,98,52,117,0
2025-12-28,10,18,52,68,46,74,1
2025-12-28,10,19,58,58,52,64,0
2025-12-28,10,20,52,70,34,88,1
2025-12-28,11,1,51,58,38,71,1
2025-12-28,11,2,65,92,49,108,2
2025-12-28,11,3,34,34,21,47,0
2025-12-28,11,4,38,51,32,57,1
2025-12-28,11,5,38,50,23,65,0
2025-12-28,11,6,49,55,41,63,1
2025-12-28,11,7,67,94,48,113,0
2025-12-28,11,8,53,74,35,92,0
2025-12-28,11,9,68,76,53,91,0
2025-12-28,11,10,46,60,40,66,1
2025-12-28,11,11,51,51,37,65,0
2025-12-28,11,12,45,45,37,53,1
2025-12-28,11,13,56,72,36,92,2
2025-12-28,11,14,51,51,46,56,1
2025-12-28,11,15,45,45,31,59,0
2025-12-28,11,16,49,68,38,79,0
2025-12-28,11,17,38,50,30,58,0
2025-12-28,11,18,40,53,35,58,1
2025-12-28,11,19,28,28,23,33,0
2025-12-28,11,20,39,39,34,44,1
2025-12-28,12,1,40,43,32,51,1
2025-12-28,12,2,63,88,49,102,0
2025-12-28,12,3,36,47,23,60,0
2025-12-28,12,4,66,79,49,96,2
2025-12-28,12,5,32,44,12,64,1
2025-12-28,12,6,65,73,52,86,0
2025-12-28,12,7,49,64,29,84,0
2025-12-28,12,8,31,31,23,39,0
2025-12-28,12,9,66,75,48,93,2
2025-12-28,12,10,52,66,41,77,1
2025-12-28,12,11,59,59,49,69,0
2025-12-28,12,12,58,65,49,74,0
2025-12-28,12,13,67,94,49,112,0
2025-12-28,12,14,48,48,41,55,0
2025-12-28,12,15,70,70,58,82,0
2025-12-28,12,16,60,60,47,73,1
2025-12-28,12,17,44,57,31,70,0
2025-12-28,12,18,60,60,41,79,1
2025-12-28,12,19,44,61,29,76,0
2025-12-28,12,20,55,77,45,87,1
2025-12-28,13,1,97,100,79,118,2
2025-12-28,13,2,68,70,53,85,2
2025-12-28,13,3,81,81,68,94,1
2025-12-28,13,4,89,89,72,106,2
2025-12-28,13,5,95,121,78,138,2
2025-12-28,13,6,78,105,61,122,2
2025-12-28,13,7,62,62,54,70,0
2025-12-28,13,8,73,107,57,123,1
2025-12-28,13,9,66,66,56,76,1
2025-12-28,13,10,74,102,54,122,1
2025-12-28,13,11,99,141,91,149,1
2025-12-28,13,12,91,91,71,111,2
2025-12-28,13,13,70,91,56,105,1
2025-12-28,13,14,116,116,99,133,2
2025-12-28,13,15,87,91,75,103,1
2025-12-28,13,16,81,81,69,93,1
2025-12-28,13,17,84,86,73,97,1
2025-12-28,13,18,97,130,81,146,1
2025-12-28,13,19,69,92,57,104,0
2025-12-28,13,20,100,107,88,119,0
2025-12-28,14,1,45,45,35,55,0
2025-12-28,14,2,57,57,41,73,0
2025-12-28,14,3,53,53,36,70,0
2025-12-28,14,4,55,55,37,73,1
2025-12-28,14,5,42,50,35,57,1
2025-12-28,14,6,46,62,36,72,1
2025-12-28,14,7,65,65,45,85,0
2025-12-28,14,8,39,39,29,49,0
2025-12-28,14,9,50,50,37,63,1
2025-12-28,14,10,43,59,27,75,0
2025-12-28,14,11,46,54,37,63,1
2025-12-28,14,12,37,53,31,59,1
2025-12-28,14,13,56,81,41,96,1
2025-12-28,14,14,59,59,39,79,0
2025-12-28,14,15,76,99,59,116,0
2025-12-28,14,16,50,50,30,70,0
2025-12-28,14,17,40,44,34,50,1
2025-12-28,14,18,44,56,29,71,0
2025-12-28,14,19,48,61,30,79,0
2025-12-28,14,20,37,52,27,62,0
2025-12-28,15,1,22,31,11,42,0
2025-12-28,15,2,51,75,41,85,0
2025-12-28,15,3,36,44,18,62,1
2025-12-28,15,4,44,44,27,61,1
2025-12-28,15,5,39,39,20,58,0
2025-12-28,15,6,42,42,27,57,1
2025-12-28,15,7,50,50,37,63,1
2025-12-28,15,8,53,53,36,70,1
2025-12-28,15,9,34,41,28,47,1
2025-12-28,15,10,62,62,52,72,1
2025-12-28,15,11,42,50,32,60,1
2025-12-28,15,12,39,44,25,58,1
2025-12-28,15,13,42,42,27,57,0
2025-12-28,15,14,38,52,30,60,0
2025-12-28,15,15,48,48,31,65,0
2025-12-28,15,16,57,61,38,80,0
2025-12-28,15,17,40,59,23,76,0
2025-12-28,15,18,37,55,25,67,1
2025-12-28,15,19,37,39,18,58,0
2025-12-28,15,20,37,46,26,57,1
2025-12-28,16,1,69,69,51,87,0
2025-12-28,16,2,59,59,41,77,0
2025-12-28,16,3,53,53,34,72,0
2025-12-28,16,4,61,61,50,72,0
2025-12-28,16,5,55,68,49,74,0
2025-12-28,16,6,53,63,37,79,1
2025-12-28,16,7,55,56,45,66,1
2025-12-28,16,8,45,66,33,78,0
2025-12-28,16,9,51,59,32,78,1
2025-12-28,16,10,50,50,43,57,1
2025-12-28,16,11,42,42,35,49,0
2025-12-28,16,12,58,58,45,71,0
2025-12-28,16,13,58,73,46,85,2
2025-12-28,16,14,48,48,41,55,1
2025-12-28,16,15,58,58,41,75,1
2025-12-28,16,16,52,65,34,83,0
2025-12-28,16,17,55,78,36,97,1
2025-12-28,16,18,52,52,45,59,1
2025-12-28,16,19,73,73,65,81,2
2025-12-28,16,20,61,81,43,99,0
2025-12-28,17,1,43,54,32,65,1
2025-12-28,17,2,57,57,38,76,0
2025-12-28,17,3,42,53,34,61,0
2025-12-28,17,4,45,45,31,59,0
2025-12-28,17,5,54,54,48,60,1
2025-12-28,17,6,65,81,49,97,2
